From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length	SUPFAM	Pfam	InterPro
Q06GK1	Q06GK1	reviewed	T214A_PIPCE	Putative protein TIC 214 N-terminal part (Translocon at the inner envelope membrane of chloroplasts 214) (AtTIC214)	TIC214 ycf1	Piper cenocladum (Ant piper)	308		PF05758;	IPR008896;
P12223	P12223	reviewed	T214B_MARPO	Putative protein TIC 214 C-terminal part (ORF 464) (Translocon at the inner envelope membrane of chloroplasts 214) (AtTIC214)	TIC214 ycf1	Marchantia polymorpha (Common liverwort) (Marchantia aquatica)	464			IPR008896;
Q0K7X7	Q0K7X7	reviewed	T23O_CUPNH	Tryptophan 2,3-dioxygenase (TDO) (EC 1.13.11.11) (Tryptamin 2,3-dioxygenase) (Tryptophan oxygenase) (TO) (TRPO) (Tryptophan pyrrolase) (Tryptophanase)	kynA H16_A2816	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	294	SSF140959;	PF03301;	IPR037217;IPR017485;IPR004981;
Q66IQ1	Q66IQ1	reviewed	T255A_XENLA	Transmembrane protein 255A (Protein FAM70A)	tmem255a fam70a	Xenopus laevis (African clawed frog)	321		PF14967;	IPR028014;
Q5BB99	Q5BB99	reviewed	T2AG_EMENI	Transcription initiation factor IIA subunit 2 (General transcription factor IIA subunit 2) (Transcription initiation factor IIA small chain)	toa2 AN2181	Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139) (Aspergillus nidulans)	111	SSF47396;SSF50784;	PF02751;PF02268;	IPR009083;IPR009088;IPR003194;IPR015871;IPR015872;
P33562	P33562	reviewed	T2BB_BACIU	Type II restriction enzyme BsuBI (R.BsuBI) (EC 3.1.21.4) (Endonuclease BsuBI) (Type-2 restriction enzyme BsuBI)	hsdBR hsrB	Bacillus subtilis	316		PF06616;PF17728;	IPR041963;IPR041454;IPR041962;IPR009528;
Q646G3	Q646G3	reviewed	T2R42_PAPHA	Taste receptor type 2 member 42 (T2R42) (T2R55)	TAS2R42 TAS2R55	Papio hamadryas (Hamadryas baboon)	314	SSF81321;	PF05296;	IPR007960;
Q5Y500	Q5Y500	reviewed	T2R43_PANPA	Taste receptor type 2 member 43 (T2R43)	TAS2R43	Pan paniscus (Pygmy chimpanzee) (Bonobo)	309	SSF81321;	PF05296;	IPR007960;
Q6GNY8	Q6GNY8	reviewed	T39AB_XENLA	Transmembrane protein 39A-B	tmem39a-b	Xenopus laevis (African clawed frog)	488		PF10271;	IPR019397;
Q502G2	Q502G2	reviewed	T41AA_DANRE	Transmembrane protein 41A-A	tmem41aa tmem41a si:dkeyp-30d5.3 zgc:112259	Danio rerio (Zebrafish) (Brachydanio rerio)	281		PF09335;	IPR045014;IPR032816;
Q645V8	Q645V8	reviewed	TA2R7_PONPY	Taste receptor type 2 member 7 (T2R7)	TAS2R7	Pongo pygmaeus (Bornean orangutan)	318	SSF81321;	PF05296;	IPR017452;IPR007960;
Q66V57	Q66V57	reviewed	TAC1_ORYSI	Protein TILLER ANGLE CONTROL 1 (Protein SPREADING TYPE OF KASALATH)	TAC1 SPK OsI_32126	Oryza sativa subsp. indica (Rice)	259			IPR044989;
Q868G6	Q868G6	reviewed	TACHY_APIME	Tachykinins (AmTRP) (Tachykinin-related peptide) [Cleaved into: APTGHQEMQ-amide (AmTRP1) (Tachykinin-related peptide 1) (TRP1); ALMGFQGVR-amide (AmTRP2) (Tachykinin-related peptide 2) (TRP2); Brain peptide NSIINDVKNELFPEDIN; APMGFQGMR-amide 1 (AmTRP3) (Tachykinin-related peptide 3-1) (TRP3-1); Brain peptide ASFDDEYY; APMGFQGMR-amide 2 (AmTRP3) (Tachykinin-related peptide 3-2) (TRP3-2); Brain peptide SLEEILDEIK; Brain peptide SLEEILDEI; Brain peptide EILDEI; TTRFQDSRSKDVYLIDYPEDY-amide (AmTAP1) (Tachykinin-associated peptide 1); Brain peptide VLSMDGYQNILDKKDELLGEWE; Brain peptide APMGFYGT; APMGFYGTR-amide (AmTRP4) (Tachykinin-related peptide 4) (TRP4); Brain peptide IILDALEELD; Brain peptide ILDALEELD; Brain peptide GVMDFQIGLQ; ARMGFHGMR-amide (AmTRP5) (Tachykinin-related peptide 5) (TRP5); SPFRYLGAR-amide (AmTRP6) (Tachykinin-related peptide 6) (TRP6); NPRWEFRGKFVGVR-amide (AmTRP7) (Tachykinin-related peptide 7) (TRP7)]	Atk TK	Apis mellifera (Honeybee)	339			
Q3MHP9	Q3MHP9	reviewed	TACT_BOVIN	T-cell surface protein tactile (Cell surface antigen CD96) (T cell-activated increased late expression protein) (CD antigen CD96)	CD96	Bos taurus (Bovine)	570	SSF48726;		IPR042381;IPR007110;IPR036179;IPR013783;IPR003599;
Q3SZP8	Q3SZP8	reviewed	TAD2A_BOVIN	Transcriptional adapter 2-alpha (Transcriptional adapter 2-like) (ADA2-like protein)	TADA2A TADA2L	Bos taurus (Bovine)	443	SSF46689;SSF57850;	PF00249;PF04433;	IPR041983;IPR016827;IPR009057;IPR017930;IPR001005;IPR017884;IPR007526;IPR036388;IPR000433;IPR043145;
Q8XGY4	Q8XGY4	reviewed	TADA_SALTI	tRNA-specific adenosine deaminase (EC 3.5.4.33)	tadA STY2814 t0289	Salmonella typhi	172	SSF53927;	PF14437;	IPR016192;IPR002125;IPR016193;IPR028883;
P0DA21	P0DA21	reviewed	TADA_STRPQ	tRNA-specific adenosine deaminase (EC 3.5.4.33)	tadA SPs0158	Streptococcus pyogenes serotype M3 (strain SSI-1)	171	SSF53927;	PF14437;	IPR016192;IPR002125;IPR016193;IPR028883;
Q9CD87	Q9CD87	reviewed	TAER_MYCLE	Trans-acting enoyl reductase (EC 1.3.1.-)	ML0129	Mycobacterium leprae (strain TN)	418	SSF51735;	PF03435;	IPR036291;IPR051276;IPR005097;
Q6FNH1	Q6FNH1	reviewed	TAF4_CANGA	Transcription initiation factor TFIID subunit 4 (TBP-associated factor 4)	TAF4 CAGL0J11726g	Candida glabrata (strain ATCC 2001 / BCRC 20586 / JCM 3761 / NBRC 0622 / NRRL Y-65 / CBS 138) (Yeast) (Nakaseomyces glabratus)	336		PF05236;	IPR045144;IPR007900;
O13701	O13701	reviewed	TAF7_SCHPO	Transcription initiation factor TFIID subunit 7 (Transcription initiation factor TFIID 55 kDa subunit) (TAFII-55)	taf7 ptr6 SPAC13F5.02c	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	393		PF04658;	IPR037817;IPR006751;
Q9XZT7	Q9XZT7	reviewed	TAFAB_DROME	Transcription initiation factor TFIID subunit 10b (Transcription initiation factor TFIID 16 kDa subunit) (TAFII-16) (TAFII16) (dTAF(II)16)	Taf10b Taf16 CG3069	Drosophila melanogaster (Fruit fly)	146		PF03540;	IPR003923;
O93507	O93507	reviewed	TAL1_DANRE	T-cell acute lymphocytic leukemia protein 1 homolog (TAL-1) (Stem cell protein) (zSCL)	tal1 scl tal-1 si:ch211-135j1.3	Danio rerio (Zebrafish) (Brachydanio rerio)	324	SSF47459;	PF00010;	IPR011598;IPR036638;IPR040238;
Q63W00	Q63W00	reviewed	TAL_BURPS	Transaldolase (EC 2.2.1.2)	tal BPSL1095	Burkholderia pseudomallei (strain K96243)	317	SSF51569;	PF00923;	IPR013785;IPR001585;IPR004730;IPR018225;
Q9PK80	Q9PK80	reviewed	TAL_CHLMU	Transaldolase (EC 2.2.1.2)	tal TC_0587	Chlamydia muridarum (strain MoPn / Nigg)	327	SSF51569;	PF00923;	IPR013785;IPR001585;IPR004730;IPR018225;
A9KPQ3	A9KPQ3	reviewed	TAL_LACP7	Probable transaldolase (EC 2.2.1.2)	tal Cphy_0013	Lachnoclostridium phytofermentans (strain ATCC 700394 / DSM 18823 / ISDg) (Clostridium phytofermentans)	217	SSF51569;	PF00923;	IPR013785;IPR001585;IPR022999;IPR004731;IPR018225;IPR033919;
A6VGP5	A6VGP5	reviewed	TAL_METM7	Probable transaldolase (EC 2.2.1.2)	tal MmarC7_0553	Methanococcus maripaludis (strain C7 / ATCC BAA-1331)	215	SSF51569;	PF00923;	IPR013785;IPR001585;IPR022999;IPR004731;IPR018225;IPR033919;
Q741B5	Q741B5	reviewed	TAL_MYCPA	Transaldolase (EC 2.2.1.2)	tal MAP_1177c	Mycolicibacterium paratuberculosis (strain ATCC BAA-968 / K-10) (Mycobacterium paratuberculosis)	373	SSF51569;	PF00923;	IPR013785;IPR001585;IPR004732;IPR018225;
A9A413	A9A413	reviewed	TAL_NITMS	Probable transaldolase (EC 2.2.1.2)	tal Nmar_0301	Nitrosopumilus maritimus (strain SCM1)	222	SSF51569;	PF00923;	IPR013785;IPR001585;IPR022999;IPR004731;IPR018225;IPR033919;
A7HT46	A7HT46	reviewed	TAL_PARL1	Probable transaldolase (EC 2.2.1.2)	tal Plav_1459	Parvibaculum lavamentivorans (strain DS-1 / DSM 13023 / NCIMB 13966)	218	SSF51569;	PF00923;	IPR013785;IPR001585;IPR022999;IPR004731;IPR018225;IPR033919;
Q142S4	Q142S4	reviewed	TAL_PARXL	Transaldolase (EC 2.2.1.2)	tal Bxeno_A1127 Bxe_A3318	Paraburkholderia xenovorans (strain LB400)	317	SSF51569;	PF00923;	IPR013785;IPR001585;IPR004730;IPR018225;
B6IPE0	B6IPE0	reviewed	TAL_RHOCS	Probable transaldolase (EC 2.2.1.2)	tal RC1_2255	Rhodospirillum centenum (strain ATCC 51521 / SW)	231	SSF51569;	PF00923;	IPR013785;IPR001585;IPR022999;IPR004731;IPR018225;IPR033919;
A6WKC4	A6WKC4	reviewed	TAL_SHEB8	Transaldolase (EC 2.2.1.2)	tal Shew185_1111	Shewanella baltica (strain OS185)	318	SSF51569;	PF00923;	IPR013785;IPR001585;IPR004730;IPR018225;
Q8D1X3	Q8D1X3	reviewed	TAL_WIGBR	Transaldolase (EC 2.2.1.2)	tal talA WIGBR5830	Wigglesworthia glossinidia brevipalpis	319	SSF51569;	PF00923;	IPR013785;IPR001585;IPR004730;IPR018225;
Q3B7H2	Q3B7H2	reviewed	TAM41_DANRE	Phosphatidate cytidylyltransferase, mitochondrial (EC 2.7.7.41) (CDP-diacylglycerol synthase) (CDP-DAG synthase) (Mitochondrial translocator assembly and maintenance protein 41 homolog) (TAM41)	tamm41 zgc:123195	Danio rerio (Zebrafish) (Brachydanio rerio)	338		PF09139;	IPR015222;
Q6GPK9	Q6GPK9	reviewed	TAOK2_XENLA	Serine/threonine-protein kinase TAO2 (EC 2.7.11.1) (Thousand and one amino acid protein 2)	taok2	Xenopus laevis (African clawed frog)	1025	SSF56112;	PF00069;	IPR011009;IPR000719;IPR017441;IPR008271;IPR051234;
Q8TGM6	Q8TGM6	reviewed	TAR1_YEAST	Protein TAR1 (Transcript antisense to ribosomal RNA protein 1)	TAR1 ART1 YLR154W-C YLR154W-A	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	124			IPR044792;
B6A8R8	B6A8R8	reviewed	TARM1_MOUSE	T-cell-interacting, activating receptor on myeloid cells protein 1 (OSCAR-like transcript-2 protein) (OLT-2)	Tarm1 Gm9904	Mus musculus (Mouse)	288	SSF48726;	PF13895;	IPR007110;IPR036179;IPR013783;IPR050412;IPR003599;
Q5E8V2	Q5E8V2	reviewed	TATA_ALIF1	Sec-independent protein translocase protein TatA	tatA VF_0049	Aliivibrio fischeri (strain ATCC 700601 / ES114) (Vibrio fischeri)	82		PF02416;	IPR003369;IPR006312;
Q5WJP2	Q5WJP2	reviewed	TATA_SHOC1	Sec-independent protein translocase protein TatA	tatA ABC0874	Shouchella clausii (strain KSM-K16) (Alkalihalobacillus clausii)	63		PF02416;	IPR003369;IPR006312;
A5EJW2	A5EJW2	reviewed	TATA_BRASB	Sec-independent protein translocase protein TatA	tatA BBta_4417	Bradyrhizobium sp. (strain BTAi1 / ATCC BAA-1182)	77		PF02416;	IPR003369;IPR006312;
A7GWS4	A7GWS4	reviewed	TATA_CAMC5	Sec-independent protein translocase protein TatA	tatA Ccur92_03620 CCV52592_1255	Campylobacter curvus (strain 525.92)	70		PF02416;	IPR003369;IPR006312;
B1ZLT9	B1ZLT9	reviewed	TATA_METPB	Sec-independent protein translocase protein TatA	tatA Mpop_3590	Methylorubrum populi (strain ATCC BAA-705 / NCIMB 13946 / BJ001) (Methylobacterium populi)	91		PF02416;	IPR003369;IPR006312;
A1AVW1	A1AVW1	reviewed	TATA_RUTMC	Sec-independent protein translocase protein TatA	tatA Rmag_0287	Ruthia magnifica subsp. Calyptogena magnifica	67		PF02416;	IPR003369;IPR006312;
Q2SN18	Q2SN18	reviewed	TATB_HAHCH	Sec-independent protein translocase protein TatB	tatB HCH_01075	Hahella chejuensis (strain KCTC 2396)	136		PF02416;	IPR003369;IPR018448;
A0QCH3	A0QCH3	reviewed	TATB_MYCA1	Sec-independent protein translocase protein TatB	tatB MAV_1367	Mycobacterium avium (strain 104)	131		PF02416;	IPR003369;IPR018448;
D4GGR2	D4GGR2	reviewed	TATD_PANAM	3'-5' ssDNA/RNA exonuclease TatD (EC 3.1.11.-) (EC 3.1.13.-) (DNase TatD)	tatD PANA_0196	Pantoea ananatis (strain LMG 20103)	260	SSF51556;	PF01026;	IPR018228;IPR024918;IPR032466;IPR001130;IPR050891;
P0C1K3	P0C1K3	reviewed	TAT_HV197	Protein Tat (Transactivating regulatory protein)	tat	Human immunodeficiency virus type 1 group M subtype K (isolate 97ZR-EQTB11) (HIV-1)	99		PF00539;	IPR001831;IPR036963;
Q75005	Q75005	reviewed	TAT_HV1ET	Protein Tat (Transactivating regulatory protein)		Human immunodeficiency virus type 1 group M subtype C (isolate ETH2220) (HIV-1)	42		PF00539;	IPR001831;IPR036963;
Q2K164	Q2K164	reviewed	TAUB_RHIEC	Taurine import ATP-binding protein TauB (EC 7.6.2.7)	tauB RHE_PC00018	Rhizobium etli (strain ATCC 51251 / DSM 11541 / JCM 21823 / NBRC 15573 / CFN 42)	262	SSF52540;	PF00005;	IPR003593;IPR003439;IPR017871;IPR050166;IPR027417;
P10636	P10636	reviewed	TAU_HUMAN	Microtubule-associated protein tau (Neurofibrillary tangle protein) (Paired helical filament-tau) (PHF-tau)	MAPT MAPTL MTBT1 TAU	Homo sapiens (Human)	758		PF00418;	IPR027324;IPR001084;IPR002955;
P68362	P68362	reviewed	TBA1A_CRIGR	Tubulin alpha-1A chain (EC 3.6.5.-) (Alpha-tubulin 2) (Alpha-tubulin II) (Tubulin alpha-2 chain) [Cleaved into: Detyrosinated tubulin alpha-1A chain]	TUBA1A TUBA2	Cricetulus griseus (Chinese hamster) (Cricetulus barabensis griseus)	451	SSF55307;SSF52490;	PF00091;PF03953;	IPR002452;IPR008280;IPR000217;IPR037103;IPR018316;IPR036525;IPR023123;IPR017975;IPR003008;
O94128	O94128	reviewed	TBA_ZYMTR	Tubulin alpha chain (EC 3.6.5.-)		Zymoseptoria tritici (Speckled leaf blotch fungus) (Septoria tritici)	450	SSF55307;SSF52490;	PF00091;PF03953;	IPR002452;IPR008280;IPR000217;IPR037103;IPR018316;IPR036525;IPR023123;IPR017975;IPR003008;
P09206	P09206	reviewed	TBB3_CHICK	Tubulin beta-3 chain (Beta-tubulin class-IV)		Gallus gallus (Chicken)	445	SSF55307;SSF52490;	PF00091;PF03953;	IPR013838;IPR002453;IPR008280;IPR000217;IPR037103;IPR018316;IPR036525;IPR023123;IPR017975;IPR003008;
P04350	P04350	reviewed	TBB4A_HUMAN	Tubulin beta-4A chain (Tubulin 5 beta) (Tubulin beta-4 chain)	TUBB4A TUBB4 TUBB5	Homo sapiens (Human)	444	SSF55307;SSF52490;	PF00091;PF03953;	IPR013838;IPR002453;IPR008280;IPR000217;IPR037103;IPR018316;IPR036525;IPR023123;IPR017975;IPR003008;
O60347	O60347	reviewed	TBC12_HUMAN	TBC1 domain family member 12	TBC1D12 KIAA0608	Homo sapiens (Human)	775	SSF47923;	PF00566;	IPR000195;IPR035969;IPR050302;
Q8K0F1	Q8K0F1	reviewed	TBC23_MOUSE	TBC1 domain family member 23	Tbc1d23	Mus musculus (Mouse)	684	SSF52821;SSF47923;	PF00566;PF00581;PF19430;	IPR000195;IPR035969;IPR001763;IPR036873;IPR039755;IPR045799;
Q99426	Q99426	reviewed	TBCB_HUMAN	Tubulin-folding cofactor B (Cytoskeleton-associated protein 1) (Cytoskeleton-associated protein CKAPI) (Tubulin-specific chaperone B)	TBCB CG22 CKAP1	Homo sapiens (Human)	244	SSF74924;SSF54236;	PF01302;PF14560;	IPR036859;IPR000938;IPR045172;IPR000626;IPR029071;
Q9LZQ1	Q9LZQ1	reviewed	TBL6_ARATH	Protein trichome birefringence-like 6	TBL6 At3g62390 T12C14.90	Arabidopsis thaliana (Mouse-ear cress)	475		PF13839;PF14416;	IPR029962;IPR026057;IPR025846;
A0A0G3F8Z3	A0A0G3F8Z3	reviewed	TBO1_TIBOB	Omega-phylotoxin-To1a (Omega-PHTX-To1a) (Omega-Tbo-IT1)		Tibellus oblongus (Oblong running crab spider)	79			
P28147	P28147	reviewed	TBP1_ARATH	TATA-box-binding protein 1 (AtTBP1) (TATA sequence-binding protein 1) (TBP-1) (TATA-binding factor 1) (TATA-box factor 1) (Transcription initiation factor TFIID TBP-1 subunit)	TBP1 At3g13445 MRP15.10	Arabidopsis thaliana (Mouse-ear cress)	200	SSF55945;	PF00352;	IPR000814;IPR030491;IPR012295;IPR033710;
Q01996	Q01996	reviewed	TBPA_NEIGO	Transferrin-binding protein A (TbpA) (Transferrin-binding protein 1)	tbpA	Neisseria gonorrhoeae	915	SSF56935;	PF07715;PF00593;	IPR012910;IPR037066;IPR039426;IPR000531;IPR010916;IPR010949;IPR010948;IPR036942;IPR010917;
A3MV36	A3MV36	reviewed	TBP_PYRCJ	TATA-box-binding protein (Box A-binding protein) (BAP) (TATA sequence-binding protein) (TBP) (TATA-box factor)	tbp Pcal_1078	Pyrobaculum calidifontis (strain DSM 21063 / JCM 11548 / VA1)	199	SSF55945;	PF00352;	IPR000814;IPR033711;IPR030491;IPR012295;
Q9FG35	Q9FG35	reviewed	TBR_ARATH	Protein trichome birefringence	TBR At5g06700 MPH15.5	Arabidopsis thaliana (Mouse-ear cress)	608		PF13839;PF14416;	IPR029962;IPR026057;IPR025846;
P57082	P57082	reviewed	TBX4_HUMAN	T-box transcription factor TBX4 (T-box protein 4)	TBX4	Homo sapiens (Human)	545	SSF49417;	PF00907;	IPR008967;IPR046360;IPR036960;IPR001699;IPR018186;
Q9DD24	Q9DD24	reviewed	TCAL9_MOUSE	Transcription elongation factor A protein-like 9 (TCEA-like protein 9) (Schlafen 8-interacting protein) (Transcription elongation factor S-II protein-like 9) (WW domain-binding protein 5) (WBP-5)	Tceal9 Wbp5	Mus musculus (Mouse)	104		PF04538;	IPR021156;
P06335	P06335	reviewed	TCC4_MOUSE	T-cell receptor gamma chain C region 5/10-13		Mus musculus (Mouse)	190	SSF48726;	PF07654;	IPR007110;IPR036179;IPR013783;IPR003597;IPR051117;
P16558	P16558	reviewed	TCMJ_STRGA	Tetracenomycin polyketide synthase protein TcmJ (EC 2.3.1.235) (TCM PKS)	tcmJ	Streptomyces glaucescens	149	SSF51182;	PF07883;	IPR013096;IPR052044;IPR016672;IPR014710;IPR011051;
Q43054	Q43054	reviewed	TCMO_POPKI	Trans-cinnamate 4-monooxygenase (EC 1.14.14.91) (Cinnamic acid 4-hydroxylase) (C4H) (CA4H) (Cytochrome P450 73) (Cytochrome P450C4H)	CYP73A16 CYP73	Populus kitakamiensis (Aspen) (Populus sieboldii x Populus grandidentata)	505	SSF48264;	PF00067;	IPR001128;IPR017972;IPR002401;IPR036396;
P39885	P39885	reviewed	TCMR_STRGA	HTH-type transcriptional regulator TcmR (Tetracenomycin C transcriptional repressor)	tcmR	Streptomyces glaucescens	226	SSF46689;	PF17754;PF00440;	IPR023772;IPR009057;IPR050109;IPR001647;IPR041347;
Q9C758	Q9C758	reviewed	TCP24_ARATH	Transcription factor TCP24	TCP24 At1g30210 F12P21.11	Arabidopsis thaliana (Mouse-ear cress)	324		PF03634;	IPR017888;IPR017887;IPR005333;
A5F382	A5F382	reviewed	TCPE_VIBC3	Toxin coregulated pilus biosynthesis protein E (TCP pilus biosynthesis protein TcpE)	tcpE VC0395_A0361 VC395_0852	Vibrio cholerae serotype O1 (strain ATCC 39541 / Classical Ogawa 395 / O395)	340		PF00482;	IPR003004;IPR001992;IPR018076;IPR042094;
Q48754	Q48754	reviewed	TCSA_LISMO	CD4+ T-cell-stimulating antigen	tcsA lmo1388	Listeria monocytogenes serovar 1/2a (strain ATCC BAA-679 / EGD-e)	357	SSF53822;	PF02608;	IPR050957;IPR028082;IPR003760;
Q9P4U6	Q9P4U6	reviewed	TCSB_EMENI	Two-component system protein B (EC 2.7.13.3) (Protein NHK1) (SLN1 homolog)	tcsB AN1800	Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139) (Aspergillus nidulans)	1065	SSF55874;SSF52172;SSF47384;	PF02518;PF00512;PF00072;	IPR050956;IPR011006;IPR003594;IPR036890;IPR005467;IPR003661;IPR036097;IPR004358;IPR001789;
P0DUB5	P0DUB5	reviewed	TCSR2_PARSO	RNA polymerase sigma factor TcsR	tcsR	Paraclostridium sordellii (Clostridium sordellii)	173	SSF88659;	PF04545;	IPR014284;IPR007630;IPR013324;
Q93573	Q93573	reviewed	TCTP_CAEEL	Translationally-controlled tumor protein homolog (TCTP)	tct-1 F25H2.11	Caenorhabditis elegans	181	SSF51316;	PF00838;	IPR011057;IPR011323;IPR034737;IPR018103;IPR018105;
Q98SJ7	Q98SJ7	reviewed	TCTP_LABRO	Translationally-controlled tumor protein homolog (TCTP)	tpt1	Labeo rohita (Indian major carp) (Cyprinus rohita)	171	SSF51316;	PF00838;	IPR011057;IPR011323;IPR034737;IPR018103;IPR018105;
O18477	O18477	reviewed	TCTP_LUMRU	Translationally-controlled tumor protein homolog (TCTP)	TCTP	Lumbricus rubellus (Humus earthworm)	167	SSF51316;	PF00838;	IPR011057;IPR011323;IPR034737;IPR018103;IPR018105;
Q10344	Q10344	reviewed	TCTP_SCHPO	Translationally-controlled tumor protein homolog (TCTP) (p23fyp)	p23fy SPAC1F12.02c	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	168	SSF51316;	PF00838;	IPR011057;IPR011323;IPR034737;IPR018103;IPR018105;
F4JIF5	F4JIF5	reviewed	TCX2_ARATH	Protein tesmin/TSO1-like CXC 2 (AtTCX2) (Protein TSO1-like 2) (Protein SOL2)	TCX2 SOL2 At4g14770 dl3425c FCAALL.306	Arabidopsis thaliana (Mouse-ear cress)	674		PF03638;	IPR005172;IPR033467;IPR044522;
P0AEN0	P0AEN0	reviewed	TCYJ_ECOL6	L-cystine-binding protein TcyJ (CBP) (Protein FliY)	tcyJ fliY c2335	Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC)	266	SSF53850;	PF00497;	IPR001320;IPR018313;IPR001638;
P77529	P77529	reviewed	TCYP_ECOLI	L-cystine transporter TcyP (S-sulfocysteine transporter)	tcyP ydjN b1729 JW1718	Escherichia coli (strain K12)	463	SSF118215;	PF00375;	IPR001991;IPR036458;
E7KMP1	E7KMP1	reviewed	TDA2_YEASL	Topoisomerase I damage affected protein 2	TDA2 QA23_1345	Saccharomyces cerevisiae (strain Lalvin QA23) (Baker's yeast)	124			IPR038586;
P47153	P47153	reviewed	TDA4_YEAST	Topoisomerase I damage affected protein 4	TDA4 YJR116W J2031	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	279		PF03798;	IPR006634;IPR050846;
Q0HDA3	Q0HDA3	reviewed	TDH_SHESM	L-threonine 3-dehydrogenase (TDH) (EC 1.1.1.103)	tdh Shewmr4_3901	Shewanella sp. (strain MR-4)	341	SSF50129;SSF51735;	PF08240;PF00107;	IPR013149;IPR013154;IPR002328;IPR011032;IPR004627;IPR036291;IPR020843;IPR050129;
Q62296	Q62296	reviewed	TEAD4_MOUSE	Transcriptional enhancer factor TEF-3 (ETF-related factor 2) (ETFR-2) (TEA domain family member 4) (TEAD-4) (TEF-1-related factor 1) (TEF-1-related factor FR-19) (RTEF-1)	Tead4 Tcf13r1 Tef3 Tefr1	Mus musculus (Mouse)	427		PF01285;PF17725;	IPR000818;IPR038096;IPR050937;IPR027255;IPR016361;IPR041086;
Q06184	Q06184	reviewed	TEB_EUPCR	Telomere-binding protein 51 kDa subunit		Euplotes crassus	446	SSF50249;	PF02765;	IPR012340;IPR028389;IPR011564;IPR003415;
Q9FI79	Q9FI79	reviewed	TED7_ARATH	Protein TRACHEARY ELEMENT DIFFERENTIATION-RELATED 7	TED7 At5g48920 K19E20.3	Arabidopsis thaliana (Mouse-ear cress)	205	SSF81995;		IPR044950;
Q7K4M4	Q7K4M4	reviewed	TEF_DROME	Protein teflon	tef CG8961	Drosophila melanogaster (Fruit fly)	649			IPR013087;
Q6S6T1	Q6S6T1	reviewed	TEG4_EHV1V	Tegument protein UL21 homolog	40	Equine herpesvirus 1 (strain V592) (EHV-1) (Equine abortion virus)	530		PF03252;	IPR004936;
Q00038	Q00038	reviewed	TEG7_EHV4	Tegument protein UL51 homolog	8 B2	Equine herpesvirus 4 (strain 1942) (EHV-4) (Equine rhinopneumonitis virus)	244		PF04540;	IPR007625;
P60107	P60107	reviewed	TELL_STAAM	TelA-like protein SAV1406	SAV1406	Staphylococcus aureus (strain Mu50 / ATCC 700699)	378		PF05816;	IPR008863;
Q49Z42	Q49Z42	reviewed	TENA_STAS1	Aminopyrimidine aminohydrolase (EC 3.5.99.2) (Thiaminase II)	tenA SSP0789	Staphylococcus saprophyticus subsp. saprophyticus (strain ATCC 15305 / DSM 20229 / NCIMB 8711 / NCTC 7292 / S-41)	229	SSF48613;	PF03070;	IPR016084;IPR004305;IPR027574;IPR050967;
Q0D1P0	Q0D1P0	reviewed	TERB_ASPTN	6-hydroxymellein synthase terB (EC 2.3.1.-) (Terrein biosynthesis cluster protein terB)	terB ATEG_00144	Aspergillus terreus (strain NIH 2624 / FGSC A1156)	952	SSF51735;SSF53335;	PF08659;PF21089;PF14765;	IPR036291;IPR042104;IPR020807;IPR049551;IPR049552;IPR013968;IPR049900;IPR050091;IPR029063;
P03269	P03269	reviewed	TERM_ADE02	Preterminal protein (pTP) (Bellett protein) (Precursor terminal protein) [Cleaved into: Intermediate terminal protein (iTP); Terminal protein (TP)]	PTP	Human adenovirus C serotype 2 (HAdV-2) (Human adenovirus 2)	671		PF02459;	IPR003391;
A9CB87	A9CB87	reviewed	TERM_ADES1	Preterminal protein (pTP) (Bellett protein) (Precursor terminal protein) [Cleaved into: Intermediate terminal protein (iTP); Terminal protein (TP)]	PTP	Snake adenovirus serotype 1 (SnAdV-1)	610		PF02459;	IPR003391;
P03707	P03707	reviewed	TERS_LAMBD	Terminase small subunit (EC 3.6.4.-) (DNA-packaging protein Nu1) (Gene product Nu1) (gpNu1)	Nu1 lambdap01	Escherichia phage lambda (Bacteriophage lambda)	181	SSF46955;	PF07471;	IPR009061;IPR010906;IPR036388;
D3HKY4	D3HKY4	reviewed	TET56_LEGLN	Flavin-dependent monooxygenase (Tetracycline destructase Tet(56)) (Tet(56)) (EC 1.14.13.-)	tet(56) LLO_2673	Legionella longbeachae serogroup 1 (strain NSW150)	389	SSF51905;	PF01494;	IPR002938;IPR036188;IPR051704;
